agent,final_position,battery_soc,lap_time,won,laps_completed,avg_speed,consistency_rating,strategy_effectiveness,scenario_id
Conservative,1,5.0,88.30540611632023,1,56,203.83802976104897,0.95,0.9772250832747081,S0000_0
Opportunist,2,5.0,88.77906379743355,0,56,202.75050479322974,0.8062900851471781,0.8457189425809658,S0000_0
Balanced,3,5.0,90.69923706043039,0,56,198.45811920123538,0.9,0.9274370366096584,S0000_0
Aggressive,4,5.0,91.88448234060459,0,56,195.8981488656179,0.85,0.986218134026966,S0000_0
Adaptive,5,5.0,93.74458596355403,0,56,192.01108858700417,0.8598887485648589,0.6516567367917966,S0000_0
Defensive,6,5.0,93.6373279247474,0,56,192.23103007025023,0.908072028868822,0.673546538968496,S0000_0
Risk_Taker,7,5.0,94.90380905003076,0,56,189.6657276475687,0.8216248110020491,0.8988377325664736,S0000_0
Risk_Taker,1,5.0,86.97740926741896,1,70,206.95028917977504,0.8773482331048473,0.7788180246515064,S0001_0
Opportunist,2,5.0,87.64619275974894,0,70,205.37115684352244,0.9345568362517649,0.8122785339264625,S0001_0
Conservative,3,17.372858776679173,87.77762272545644,0,70,205.0636533675434,0.95,0.9491692698536699,S0001_0
Adaptive,4,5.0,90.64926255594791,0,70,198.56752821227377,0.8310621292452679,0.8348704667194854,S0001_0
Aggressive,5,5.0,90.70089003328762,0,70,198.4545024133051,0.85,0.873377553860645,S0001_0
Balanced,6,5.0,90.89125179634588,0,70,198.0388612133039,0.9,0.8059098395135413,S0001_0
Defensive,7,5.0,93.45623567676478,0,70,192.60352045695743,0.853395588685863,0.6169317301289274,S0001_0
Conservative,1,13.624245792762789,87.98999337941616,1,50,204.56871638100165,0.95,0.6131892709877335,S0002_0
Defensive,2,5.0,89.2866993665082,0,50,201.5977757909133,0.8465709903192854,0.8846637107641999,S0002_0
Balanced,3,5.9947790787933215,90.1527903827007,0,50,199.661041256622,0.9,0.6757501829269252,S0002_0
Opportunist,4,12.061326810983987,90.98710914721212,0,50,197.83022198097308,0.9322390176562007,0.6799416023285751,S0002_0
Aggressive,5,5.0,90.5685776865156,0,50,198.74442615520888,0.85,0.6076684609791233,S0002_0
Risk_Taker,6,5.0,93.75680210396727,0,50,191.9860703017551,0.9059724055422785,0.63055374741477,S0002_0
Adaptive,7,11.798625182280464,93.88949760919803,0,50,191.71473336583924,0.8980870752904709,0.820499031653535,S0002_0
Defensive,1,5.0,93.54150993273991,1,56,192.42793934952215,0.8653449002773385,0.6793151950248262,S0003_0
Conservative,2,15.404065149677406,97.29356719525973,0,56,185.0070926464806,0.95,0.7088389720131919,S0003_0
Balanced,3,5.0,98.45612598310119,0,56,182.82254984407453,0.9,0.9648299958745866,S0003_0
Adaptive,4,5.0,99.06999954128044,0,56,181.6897151846636,0.8909642183978673,0.9327846079483507,S0003_0
Aggressive,5,5.0,99.56316490261047,0,56,180.78975309399846,0.85,0.836155029278829,S0003_0
Risk_Taker,6,5.0,103.30312276397291,0,56,174.24449056710918,0.9459917766666395,0.8898417995964933,S0003_0
Opportunist,7,5.0,103.937971664838,0,56,173.18021231012114,0.8808892892128499,0.9130211040819426,S0003_0
Conservative,1,5.0,88.49697196530494,1,50,203.39678974617192,0.95,0.9561222837452783,S0004_0
Balanced,2,5.0,89.80659746782575,0,50,200.43070896265397,0.9,0.7051369354383473,S0004_0
Opportunist,3,10.009484455841125,90.10351794043734,0,50,199.7702244200814,0.8097389950581801,0.951192411898653,S0004_0
Defensive,4,5.0,91.83514561291587,0,50,196.00339151058577,0.8157818110018432,0.8636852316630695,S0004_0
Aggressive,5,5.0,90.7661347594278,0,50,198.3118488818359,0.85,0.668597621418469,S0004_0
Adaptive,6,5.0,91.33538335563898,0,50,197.07586850445614,0.9286246786366485,0.8193105373706031,S0004_0
Risk_Taker,7,7.081308904553335,94.42395382152857,0,50,190.6295942025679,0.8920967796905452,0.9106331937808445,S0004_0
Adaptive,1,5.0,85.68921782830408,1,51,210.06143428764506,0.939663118378664,0.8839114026712813,S0005_0
Conservative,2,5.0,87.99480999651051,0,51,204.55751879814048,0.95,0.9308910219614815,S0005_0
Balanced,3,5.0,89.1115748310728,0,51,201.99396132457846,0.9,0.9306619508623216,S0005_0
Opportunist,4,8.885594719406607,89.21920278251544,0,51,201.75028960836576,0.8140863193409132,0.9725125280350913,S0005_0
Defensive,5,5.760990409706966,90.61040304222985,0,51,198.65268661933806,0.8242151288569136,0.8261032650922985,S0005_0
Aggressive,6,5.0,92.12918859290045,0,51,195.37781972158925,0.85,0.9701740890372347,S0005_0
Risk_Taker,7,5.0,92.66136759034089,0,51,194.25571268900995,0.8710144999899706,0.7292316729900521,S0005_0
Defensive,1,5.0,86.04115503163828,1,56,209.2022125154085,0.843739985408798,0.7301837210133258,S0006_0
Adaptive,2,5.0,87.3912963001547,0,56,205.9701682210673,0.8304324283612851,0.6492975513796887,S0006_0
Risk_Taker,3,5.0,87.5112511327559,0,56,205.6878374723923,0.8126520549672243,0.7353956572714512,S0006_0
Conservative,4,5.0,88.4547710108939,0,56,203.49382847628604,0.95,0.889451028598095,S0006_0
Balanced,5,5.0,90.08816970841505,0,56,199.8042590748587,0.9,0.8669768505794854,S0006_0
Opportunist,6,5.0,90.80016400514062,0,56,198.2375274011723,0.8928918094009887,0.9824622168177841,S0006_0
Aggressive,7,5.0,91.39775655312049,0,56,196.94137666867545,0.85,0.9423292908598596,S0006_0
Risk_Taker,1,6.036278702877404,98.16181943351941,1,55,183.37068428311468,0.9078337645967586,0.7624985219863837,S0007_0
Conservative,2,17.52910835615075,97.39378775700288,0,55,184.8167158762726,0.95,0.7167598398764045,S0007_0
Balanced,3,5.0,99.44576089830899,0,55,181.00319045681994,0.9,0.8825944906005355,S0007_0
Adaptive,4,5.0,101.0670265007793,0,55,178.09962975274834,0.9241867449401451,0.9839999947866722,S0007_0
Aggressive,5,5.0,101.67198537688849,0,55,177.03991845222353,0.85,0.6598098680413226,S0007_0
Opportunist,6,5.0,101.61518408608076,0,55,177.13888098408356,0.9417803097660636,0.8226936769132458,S0007_0
Defensive,7,5.0,103.23076285010508,0,55,174.3666277671189,0.8490269671504392,0.9144852216361531,S0007_0
Risk_Taker,1,5.0,84.63904189130544,1,55,212.66781378640647,0.8153233764555383,0.9872682088765145,S0008_0
Conservative,2,5.0,87.86781715884685,0,55,204.85315991701174,0.95,0.9005054831400019,S0008_0
Defensive,3,5.0,89.5545210678186,0,55,200.994877593827,0.8992850602302513,0.8715931370991508,S0008_0
Balanced,4,6.466533346592634,89.98815098946646,0,55,200.02633460161866,0.9,0.8265063817850592,S0008_0
Aggressive,5,5.0,91.05003308387658,0,55,197.69350312501416,0.85,0.7293842064397184,S0008_0
Adaptive,6,5.0,91.07771077682993,0,55,197.63342585658378,0.9342970583322302,0.7580324524883817,S0008_0
Opportunist,7,5.0,94.22142078432725,0,55,191.03936079675537,0.9265824614050496,0.6583417396136844,S0008_0
Adaptive,1,5.0,95.22024601958661,1,65,189.03542841401017,0.8578210417761849,0.6132750298523931,S0009_0
Conservative,2,5.0,96.6392904883831,0,65,186.2596456268867,0.95,0.6891998253539479,S0009_0
Balanced,3,5.0,99.15369552437662,0,65,181.53635025710926,0.9,0.7191107173056924,S0009_0
Aggressive,4,5.0,99.87945651842874,0,65,180.21724013565117,0.85,0.9960187823023379,S0009_0
Opportunist,5,5.0,99.32740109639293,0,65,181.21887617427723,0.8914735626050062,0.685332667689604,S0009_0
Risk_Taker,6,7.698258529119206,102.35898347245724,0,65,175.85168774994176,0.9150779868529618,0.9874016436521987,S0009_0
Defensive,7,5.0,101.79449408979622,0,65,176.82685258125667,0.8127536117182188,0.7622569438202879,S0009_0
Opportunist,1,7.743937251745217,87.13904599963894,1,52,206.56641111350453,0.9218247233500733,0.8456742445008069,S0010_0
Conservative,2,5.0,88.03200170176952,0,52,204.47109746498228,0.95,0.7484093644349716,S0010_0
Adaptive,3,5.512640273445432,89.01826772847704,0,52,202.20568720684935,0.9498807062551019,0.8775028716590081,S0010_0
Balanced,4,5.0,90.65085964790528,0,52,198.56402983836387,0.9,0.6941663614447965,S0010_0
Aggressive,5,5.0,92.15760584119374,0,52,195.31757401573185,0.85,0.7080763699772602,S0010_0
Risk_Taker,6,6.873616857633097,91.88704898176674,0,52,195.8926769274282,0.8586235164886389,0.8987944390857694,S0010_0
Defensive,7,15.042710245404987,93.28540418881929,0,52,192.95623100443603,0.8649290139719724,0.6142186093490242,S0010_0
Risk_Taker,1,5.0,86.51017689930711,1,65,208.06800592895527,0.9191010402376637,0.8570658800019102,S0011_0
Adaptive,2,7.307361628139528,88.2593713739362,0,65,203.94434856937542,0.9169011370586078,0.8021263721349138,S0011_0
Opportunist,3,5.0,88.66187933736403,0,65,203.01848025924275,0.8565907619370197,0.9015906305327894,S0011_0
Conservative,4,15.759576437570415,88.18997888365814,0,65,204.1048226550313,0.95,0.6144943023865053,S0011_0
Balanced,5,8.094725521622125,89.32157858604508,0,65,201.51905379348258,0.9,0.9979548874972229,S0011_0
Defensive,6,5.0,90.85022896579378,0,65,198.12828437424434,0.8422114330761886,0.9095725885977725,S0011_0
Aggressive,7,5.0,92.24976301508725,0,65,195.1224524778035,0.85,0.8070564405732752,S0011_0
Conservative,1,5.0,87.99509145469663,1,51,204.5568645072335,0.95,0.8483244402063211,S0012_0
Defensive,2,13.145373455173276,87.6412811045175,0,51,205.38266640048218,0.8303917919605825,0.7180078159077607,S0012_0
Adaptive,3,5.0,90.21823593800387,0,51,199.51620437767406,0.9092920704095488,0.8336215659058923,S0012_0
Aggressive,4,5.0,90.70516043082404,0,51,198.44515917843103,0.85,0.7593883560567255,S0012_0
Opportunist,5,5.037779264333473,91.26443059733639,0,51,197.22908346864045,0.8997554903348286,0.9464811424573171,S0012_0
Balanced,6,5.0,90.25402034345214,0,51,199.4370991065318,0.9,0.8779394165984564,S0012_0
Risk_Taker,7,5.630654547892515,93.21422098427077,0,51,193.10358237116384,0.8754177495991514,0.6770093742959171,S0012_0
Balanced,1,5.0,89.45571045491369,1,58,201.21689167146158,0.9,0.6625188456159419,S0013_0
Conservative,2,6.109703786189824,88.2528962965944,0,58,203.95931187920235,0.95,0.7283279251266014,S0013_0
Adaptive,3,5.0,91.48552792358285,0,58,196.75243077828944,0.8216100703252831,0.877042143822562,S0013_0
Aggressive,4,5.0,91.21981405327726,0,58,197.32555023064435,0.85,0.6263883834931617,S0013_0
Opportunist,5,5.0,92.07015134172478,0,58,195.50309994812267,0.8665615361492514,0.6325690083391631,S0013_0
Defensive,6,14.682869750540519,93.7226623353049,0,58,192.0560038681219,0.8416310237595999,0.9851202319440656,S0013_0
Risk_Taker,7,8.735626343410727,92.69036089227535,0,58,194.19495001124855,0.8453237958395661,0.8572835766180075,S0013_0
Conservative,1,17.125419722158412,88.33072073870972,1,52,203.77961200209873,0.95,0.7347221495066159,S0014_0
Risk_Taker,2,5.0,88.17507871639012,0,52,204.139313080694,0.9048380004320505,0.634384015165769,S0014_0
Balanced,3,5.0,89.8772634440847,0,52,200.2731203670696,0.9,0.6027601051982246,S0014_0
Adaptive,4,11.902854872179876,91.51342120135877,0,52,196.69246066535146,0.9459930689676209,0.8946454157776672,S0014_0
Aggressive,5,5.0,93.0496048619612,0,52,193.445206206979,0.85,0.9244081034699118,S0014_0
Opportunist,6,5.0,92.12477242016821,0,52,195.38718552165875,0.8999254815134531,0.795004039483924,S0014_0
Defensive,7,11.720734119294827,94.391955468161,0,52,190.69421658577156,0.8155088777045572,0.9105685719361309,S0014_0
Risk_Taker,1,5.0,94.59782447968053,1,52,190.27921729707828,0.8863772401877259,0.7751207623461228,S0015_0
Opportunist,2,8.506801826626177,94.26574035382185,0,52,190.94954256379762,0.812011601684433,0.7850294233191958,S0015_0
Conservative,3,15.045867980289993,96.77212071046532,0,52,186.00398407982198,0.95,0.9474600010829969,S0015_0
Balanced,4,7.159361968021694,98.31439435790683,0,52,183.08610979662072,0.9,0.699604730723281,S0015_0
Defensive,5,5.0,100.84886892414262,0,52,178.48489717360536,0.8506768852948424,0.8756049264376604,S0015_0
Aggressive,6,5.0,102.21028246277704,0,52,176.10752623206224,0.85,0.6208257974979962,S0015_0
Adaptive,7,5.0,104.55473186902702,0,52,172.15863575211623,0.8817454585521287,0.9835881871393977,S0015_0
Opportunist,1,6.563626033381379,86.17098658170143,1,52,208.88701306597707,0.8041390967602631,0.6205036295092402,S0016_0
Defensive,2,5.0,86.90066206721676,0,52,207.1330594245322,0.8554250438469617,0.8968934008834898,S0016_0
Adaptive,3,5.0,87.87375458017416,0,52,204.8393184745188,0.9493831580153554,0.6814618765845774,S0016_0
Risk_Taker,4,17.81172275910126,89.5046565669362,0,52,201.10685511137257,0.8858996146770282,0.6891805499183353,S0016_0
Conservative,5,5.343810738090468,88.2897601518961,0,52,203.8741522123552,0.95,0.6626793168636275,S0016_0
Balanced,6,5.0,89.72722077781684,0,52,200.60801888171397,0.9,0.737613244711422,S0016_0
Aggressive,7,5.0,91.24425315291975,0,52,197.27269803867108,0.85,0.7418815247539047,S0016_0
Defensive,1,5.0,94.60855721832364,1,65,190.2576313309827,0.8743006816027363,0.8220490118108064,S0017_0
Conservative,2,5.020298506265985,96.60176368425398,0,65,186.33200175137162,0.95,0.857130244578814,S0017_0
Balanced,3,5.0,98.05487699419527,0,65,183.57067543989248,0.9,0.8272656286042278,S0017_0
Risk_Taker,4,5.0,99.33176617815572,0,65,181.21091260691207,0.8786111890183015,0.8898175636677469,S0017_0
Adaptive,5,5.0,101.16027531648105,0,65,177.93545879236487,0.9158047716403183,0.6217177209581364,S0017_0
Aggressive,6,5.0,102.3273779552409,0,65,175.90600247641834,0.85,0.7213174360355231,S0017_0
Opportunist,7,13.294129745348567,103.62956279577796,0,65,173.69560880491673,0.8869095697288166,0.6897717595700326,S0017_0
Defensive,1,5.0,86.84468853845458,1,54,207.2665617544319,0.9092774468322609,0.939776850143855,S0018_0
Adaptive,2,5.0,86.67630939507052,0,54,207.66920194947411,0.9019667759314389,0.7651936876056651,S0018_0
Conservative,3,5.0,87.76393013599534,0,54,205.09564660684578,0.95,0.9854020990209928,S0018_0
Risk_Taker,4,5.0,89.01019092719223,0,54,202.22403538852626,0.8726609104939215,0.9888304290517027,S0018_0
Balanced,5,5.0,89.45325619760231,0,54,201.22241229808319,0.9,0.8903759411531513,S0018_0
Opportunist,6,11.83860523382364,91.69813364008361,0,54,196.29625255678855,0.9303751067213853,0.9840704846575912,S0018_0
Aggressive,7,5.0,91.20233133805522,0,54,197.36337586898168,0.85,0.6723974092673394,S0018_0
Conservative,1,8.159546985300583,87.84667502292204,1,52,204.90246210574526,0.95,0.932996267966304,S0019_0
Risk_Taker,2,5.0,87.00030157722762,0,52,206.89583453940017,0.8096952942062846,0.7663778583977187,S0019_0
Opportunist,3,5.0,87.90987835652297,0,52,204.75514625330374,0.8170952391104771,0.9308197018891523,S0019_0
Defensive,4,5.0,90.64198074396758,0,52,198.58348032843423,0.8253236069253528,0.9454307812728504,S0019_0
Balanced,5,5.0,90.66518067919058,0,52,198.53266562928,0.9,0.6786418083381242,S0019_0
Aggressive,6,5.0,92.92576634484394,0,52,193.70300303150253,0.85,0.9530506900842968,S0019_0
Adaptive,7,5.0,93.00991163465966,0,52,193.52776154334495,0.8826965136064645,0.9007994800716506,S0019_0
Adaptive,1,13.445403428734387,86.56918326608002,1,56,207.9261848257826,0.843320925454392,0.802179820100323,S0020_0
Risk_Taker,2,14.193842759117768,86.84050548946142,0,56,207.27654564590713,0.8891908810844661,0.992793105432195,S0020_0
Conservative,3,18.863422704399653,88.62786251600069,0,56,203.09640206825836,0.95,0.6182757552496129,S0020_0
Balanced,4,5.0,89.84532994537076,0,56,200.3443029364426,0.9,0.8921712808132012,S0020_0
Defensive,5,6.988737266746421,90.47738551354469,0,56,198.94474069772224,0.8074276003187225,0.7521713965604021,S0020_0
Aggressive,6,5.0,92.22836958375099,0,56,195.1677133753786,0.85,0.75192536698723,S0020_0
Opportunist,7,5.0,93.5862048387442,0,56,192.33603960129918,0.8098137808073621,0.7060054087348908,S0020_0
Conservative,1,5.0,88.4246797654373,1,65,203.5630781784939,0.95,0.7269777885798676,S0021_0
Defensive,2,5.248549065464314,88.2543483747932,0,65,203.95595606868793,0.8840235309508407,0.8014444765296133,S0021_0
Opportunist,3,5.0,88.4204273464256,0,65,203.57286817306536,0.8148627684826867,0.620028293522119,S0021_0
Balanced,4,9.908172999823028,90.55975345459478,0,65,198.76379200860913,0.9,0.8453231959458078,S0021_0
Adaptive,5,7.8287647346535465,91.93133845535387,0,65,195.79830232474683,0.8117794627608595,0.8468885126709951,S0021_0
Aggressive,6,5.0,91.09388176154329,0,65,197.5983419733792,0.85,0.8612144948849111,S0021_0
Risk_Taker,7,5.0,94.14333942980318,0,65,191.1978065471268,0.8041510682818088,0.8307177845354687,S0021_0
Conservative,1,5.0,97.22270053187508,1,64,185.14194628957654,0.95,0.8612096672681723,S0022_0
Balanced,2,5.0,99.43908754711556,0,64,181.01533757006126,0.9,0.666272330738133,S0022_0
Opportunist,3,5.0,98.71207341284486,0,64,182.34851500604546,0.8883379639476249,0.6602456601567522,S0022_0
Aggressive,4,5.0,99.52948781516501,0,64,180.85092564153024,0.85,0.75640882839971,S0022_0
Adaptive,5,5.0,98.4391470213235,0,64,182.8540834074975,0.877227667174592,0.6804727077007829,S0022_0
Defensive,6,5.0,101.58250217250027,0,64,177.19587148418205,0.8575416756558492,0.9805395808752719,S0022_0
Risk_Taker,7,5.0,101.81239545444637,0,64,176.79576165216235,0.8634561456262524,0.6557314928013022,S0022_0
Opportunist,1,12.59090096836591,86.72955257643066,1,65,207.54171404421174,0.8003957808097955,0.9886020004107101,S0023_0
Conservative,2,5.0,88.58189339409304,0,65,203.20179791054574,0.95,0.8920131052046762,S0023_0
Defensive,3,5.0,88.33602801718365,0,65,203.7673688078723,0.8574190414021338,0.6975482541242,S0023_0
Balanced,4,6.382991410494698,89.78737717973378,0,65,200.47361405788834,0.9,0.9120464454875967,S0023_0
Adaptive,5,13.518687046631658,90.85013321305199,0,65,198.12849319426238,0.9213584186946014,0.8666085073391618,S0023_0
Aggressive,6,5.0,90.66556637997557,0,65,198.53182105059332,0.85,0.8193892456307115,S0023_0
Risk_Taker,7,5.0,92.62028704037395,0,65,194.34187233897958,0.9418481103601308,0.7608377265210559,S0023_0
Conservative,1,5.0,97.46210846275608,1,64,184.68715979891277,0.95,0.8533660689397432,S0024_0
Risk_Taker,2,5.0,97.61507569324563,0,64,184.3977466817197,0.8809413779367838,0.958884909205992,S0024_0
Balanced,3,5.0,98.7905258468675,0,64,182.20370673905825,0.9,0.9512192538968754,S0024_0
Opportunist,4,5.0,99.5594991003747,0,64,180.79640981171084,0.919557415765723,0.8003614302543058,S0024_0
Defensive,5,5.0,99.14853132636188,0,64,181.5458056635289,0.8892208379498218,0.6096540747954273,S0024_0
Adaptive,6,5.0,100.6606667126292,0,64,178.818605000772,0.8285541877760031,0.9509681705928758,S0024_0
Aggressive,7,5.0,100.61703434218015,0,64,178.89614932184634,0.85,0.92561199239627,S0024_0
Adaptive,1,7.514571865356118,86.38928431770003,1,67,208.35917489262076,0.8562630772015271,0.7982701355286608,S0025_0
Conservative,2,8.757279845548418,87.84649251551552,0,67,204.9028878053478,0.95,0.7270028702563273,S0025_0
Defensive,3,5.0,89.53243323605106,0,67,201.04446343531447,0.9307878489045759,0.7012832812667956,S0025_0
Balanced,4,5.0,90.63472360093805,0,67,198.59938095308215,0.9,0.7157603978449445,S0025_0
Opportunist,5,5.0,90.87286011880212,0,67,198.0789421227394,0.9343238258546152,0.8238646871130653,S0025_0
Aggressive,6,5.0,92.01088255672353,0,67,195.62903321683964,0.85,0.7694148496757505,S0025_0
Risk_Taker,7,5.0,91.87837741951405,0,67,195.9111654509582,0.8176215440201455,0.6035102600787313,S0025_0
Conservative,1,17.885106597768313,88.18296263791717,1,50,204.12106218191752,0.95,0.9706874846944719,S0026_0
Defensive,2,5.0,87.62860396114806,0,50,205.41237890747033,0.8587118588140953,0.8622686525594851,S0026_0
Balanced,3,5.0,89.22329456110933,0,50,201.74103734391628,0.9,0.7154008265795915,S0026_0
Opportunist,4,11.10332745545165,89.81614438377422,0,50,200.4094043837825,0.9393299210740952,0.9004228339334683,S0026_0
Aggressive,5,5.0,91.66951811929654,0,50,196.35752831792163,0.85,0.8025490039523074,S0026_0
Risk_Taker,6,5.0,92.01618065701145,0,50,195.6177693040168,0.9193350730072072,0.639686199524997,S0026_0
Adaptive,7,5.0,94.73496600322721,0,50,190.00376270137488,0.892925704861535,0.7713598080426789,S0026_0
Adaptive,1,5.0,88.42463357257994,1,50,203.5631845194518,0.8624093140662801,0.7075421533957347,S0027_0
Conservative,2,11.603844092558546,88.33431849078983,0,50,203.7713123000634,0.95,0.7879325753284908,S0027_0
Balanced,3,5.0,89.60928882135512,0,50,200.8720327630851,0.9,0.8952165671656156,S0027_0
Aggressive,4,5.0,91.64286600324273,0,50,196.41463416653818,0.85,0.8220795819182252,S0027_0
Risk_Taker,5,5.0,90.2874852830854,0,50,199.36317800371995,0.8221931745239143,0.8778103484242913,S0027_0
Defensive,6,5.0,93.23753840900285,0,50,193.0552898237171,0.8233505886659573,0.8230865970364982,S0027_0
Opportunist,7,10.693521779932741,93.77237598362179,0,50,191.95418492055558,0.8728966200691991,0.795031707031213,S0027_0
Risk_Taker,1,5.0,86.18489721472116,1,70,208.8532977553454,0.9180834546173368,0.669632099608235,S0028_0
Defensive,2,5.431474177776913,86.65452231431368,0,70,207.72141510064898,0.8729427554292699,0.7587134223858586,S0028_0
Conservative,3,13.685841579941096,87.95107596140153,0,70,204.65923586767184,0.95,0.791643580607376,S0028_0
Balanced,4,5.0,89.65524777541411,0,70,200.76906200839352,0.9,0.792231444532558,S0028_0
Aggressive,5,5.0,91.09948933689188,0,70,197.58617892395446,0.85,0.6553222473523489,S0028_0
Adaptive,6,5.0,92.47336481793985,0,70,194.65064384147936,0.8992695689823113,0.8479060542658644,S0028_0
Opportunist,7,5.0,92.81296055810516,0,70,193.93843156992256,0.9157100857482647,0.9147368658290647,S0028_0
Opportunist,1,5.0,88.20882207995416,1,53,204.06122171866727,0.8606441949119548,0.802332119908033,S0029_0
Adaptive,2,12.285455154465378,88.70107240729652,0,53,202.92877539684994,0.9298698381792933,0.6020321016643237,S0029_0
Conservative,3,5.0,88.59371764896052,0,53,203.17467736620256,0.95,0.6620276384389349,S0029_0
Balanced,4,5.0,90.79582764385314,0,53,198.2469951219019,0.9,0.8490914439982103,S0029_0
Risk_Taker,5,5.0,90.20781360207224,0,53,199.5392558720269,0.8071406638171158,0.7435951629902422,S0029_0
Aggressive,6,5.0,92.7210040452066,0,53,194.1307709655949,0.85,0.6222783133299804,S0029_0
Defensive,7,5.0,93.47025738624865,0,53,192.57462751619812,0.9304412786114247,0.7668367812366323,S0029_0
Adaptive,1,6.155942914927574,85.6415938117233,1,52,210.178246327032,0.8530311982655668,0.6197729432708724,S0030_0
Defensive,2,5.0,87.13285895479046,0,52,206.58107877924027,0.9390283017403699,0.9008473821554324,S0030_0
Conservative,3,11.52696422478017,87.88581876334405,0,52,204.81119995558998,0.95,0.9149164491918519,S0030_0
Balanced,4,5.0,89.28249864120599,0,52,201.60726092955213,0.9,0.8825340818718196,S0030_0
Aggressive,5,5.0,90.46832347143373,0,52,198.964668618886,0.85,0.7537318610197185,S0030_0
Risk_Taker,6,5.0,93.15623895211728,0,52,193.22377333473156,0.8009665244870611,0.7204506947675806,S0030_0
Opportunist,7,5.0,92.7623640676331,0,52,194.0442137381944,0.8856783393163109,0.9308380715106962,S0030_0
Defensive,1,5.0,87.15694686495682,1,64,206.5239851493382,0.9419109985763904,0.8046927424771387,S0031_0
Conservative,2,6.057692683065718,88.5994421672463,0,64,203.16155000188357,0.95,0.8084522421267547,S0031_0
Balanced,3,5.080977000437567,89.19076992491682,0,64,201.8146049770944,0.9,0.7239926377170328,S0031_0
Adaptive,4,5.0,89.82784469978347,0,64,200.38330052511424,0.938653928172937,0.7865110136606976,S0031_0
Aggressive,5,5.0,91.85371901724235,0,64,195.96375838218506,0.85,0.9124697862570759,S0031_0
Opportunist,6,13.749357720340292,93.61449509612186,0,64,192.27791573856047,0.8031455098068742,0.7864599840444074,S0031_0
Risk_Taker,7,5.0,94.69862871326495,0,64,190.07667000650707,0.8114659169676129,0.732489026523525,S0031_0
Conservative,1,5.0,88.4725184389547,1,51,203.45300798032386,0.95,0.6036948925702662,S0032_0
Balanced,2,5.0,89.43442298046494,0,51,201.2647859754372,0.9,0.9641725721834064,S0032_0
