agent,final_position,battery_soc,lap_time,won,laps_completed,avg_speed,consistency_rating,strategy_effectiveness,scenario_id
Defensive,2,5.0,86.17406899994559,0,69,208.87954124588646,0.8060745957750163,0.9461941044244735,S0030_0
Conservative,3,13.972188872944425,87.7701661503244,0,69,205.08107469195525,0.95,0.7877492146398015,S0030_0
Balanced,4,5.0,89.30919398202053,0,69,201.5469986620158,0.9,0.93298543246114,S0030_0
Opportunist,5,5.0,89.65272027729401,0,69,200.77472210911586,0.9443319038359687,0.8301386787377873,S0030_0
Aggressive,6,5.0,90.5524065463898,0,69,198.77991857431905,0.85,0.6141367987280423,S0030_0
Risk_Taker,7,5.744544283904105,93.0066421628221,0,69,193.53456464419278,0.8136008189899677,0.8068672873507069,S0030_0
Risk_Taker,1,5.0,95.82225683332184,1,69,187.8477985684487,0.8264935089677292,0.9962556918043929,S0031_0
Conservative,2,5.0,97.12928656968698,0,69,185.32000631020395,0.95,0.63490106407906,S0031_0
Defensive,3,9.056514511368762,97.6814893033011,0,69,184.27237471891922,0.9088044286369346,0.6591152864986288,S0031_0
Balanced,4,5.0,99.79780515822151,0,69,180.36468809571943,0.9,0.6922720416936314,S0031_0
Opportunist,5,5.0,99.14558899787068,0,69,181.55119337065597,0.8005069324011682,0.6986179464561245,S0031_0
Adaptive,6,11.175099329941137,99.17451497141276,0,69,181.49824080499442,0.915804920408797,0.6435831278976338,S0031_0
Aggressive,7,5.0,101.17572188378651,0,69,177.9082932630354,0.85,0.6676640125682147,S0031_0
Risk_Taker,1,16.198835191482736,94.73080880661354,1,69,190.01210088626783,0.8588523455812647,0.9269548695803417,S0032_0
Conservative,2,6.6204641166528475,97.39260003076818,0,69,184.8189697606744,0.95,0.6600935144231198,S0032_0
Adaptive,3,5.0,97.90168004382794,0,69,183.8579275855316,0.9167396666211537,0.972280767451299,S0032_0
Balanced,4,5.0,98.67782871943106,0,69,182.41179638416128,0.9,0.9873932680262888,S0032_0
Defensive,5,7.960132699355839,98.85679577404346,0,69,182.08156413588927,0.8650384882746677,0.9656894698217058,S0032_0
Opportunist,6,5.0,101.58416181034839,0,69,177.19297653511117,0.8153869162076666,0.627406791616803,S0032_0
Aggressive,7,5.0,101.36983847597376,0,69,177.5676105498213,0.85,0.8672895256754665,S0032_0
Opportunist,1,5.0,85.04829464799552,1,50,211.6444553591556,0.8949130091614483,0.8823120459668993,S0033_0
Risk_Taker,2,7.7036793099352,86.41069331203256,0,50,208.3075521104924,0.8529185250806874,0.8421637222129625,S0033_0
Conservative,3,5.0,88.42113489066922,0,50,203.57123918683695,0.95,0.832628310595582,S0033_0
Balanced,4,5.0,89.1279187420136,0,50,201.95692050323913,0.9,0.8710957420018224,S0033_0
Defensive,5,6.65761429680831,91.30655145393101,0,50,197.1380992204262,0.8804339749289535,0.662161227163423,S0033_0
Aggressive,6,5.0,92.9762071260918,0,50,193.59791667548765,0.85,0.9857551806425022,S0033_0
Adaptive,7,5.0,93.85266321469895,0,50,191.7899757284766,0.8750082969964367,0.6904198787688446,S0033_0
Conservative,1,10.044985837290353,88.22544368662263,1,58,204.02277673928307,0.95,0.8265295310479168,S0034_0
Risk_Taker,2,13.730168635525402,89.80280729124792,0,58,200.43916825030325,0.8239510526518605,0.9777806572035377,S0034_0
Balanced,3,5.0,90.60428747511622,0,58,198.66609518830512,0.9,0.8002497248710546,S0034_0
Adaptive,4,5.0,90.65453526246961,0,58,198.55597900187882,0.8777477288745431,0.9353438023571071,S0034_0
Aggressive,5,5.0,91.72470243677303,0,58,196.23939377080697,0.85,0.7650290884463505,S0034_0
Opportunist,6,10.499385460641278,91.92422114965116,0,58,195.8134621635389,0.8751614359526703,0.667804816790268,S0034_0
Defensive,7,5.0,93.4278123791851,0,58,192.66211571930418,0.8957169705629261,0.7699356796506819,S0034_0
Risk_Taker,1,5.0,89.29336190383871,1,70,201.58273376899456,0.8749195708445151,0.9206322056275902,S0035_0
Conservative,2,12.858969403439186,88.36294732370042,0,70,203.70529215215637,0.95,0.6229070261405597,S0035_0
Opportunist,3,10.716319601134101,89.45787321485575,0,70,201.21202699250895,0.8488496505774838,0.7717107416660379,S0035_0
Adaptive,4,5.728183143437094,89.74747036317633,0,70,200.56275599925382,0.8733920076193761,0.997920327593246,S0035_0
Balanced,5,8.636168328749845,90.73286547996452,0,70,198.38456445503454,0.9,0.6478359863673976,S0035_0
