agent,final_position,battery_soc,lap_time,won,laps_completed,avg_speed,consistency_rating,strategy_effectiveness,scenario_id
Adaptive,1,5.865014113226371,85.9834626185681,1,69,209.34258114086353,0.8126908838292138,0.6008379602279694,S0036_0
Conservative,2,7.308185239229806,87.98129177331143,0,69,204.58894882309727,0.95,0.6010499311060208,S0036_0
Defensive,3,5.0,88.28288916721333,0,69,203.89001957000832,0.9382817456979249,0.8204469520131796,S0036_0
Risk_Taker,4,5.0,91.5364388708833,0,69,196.64300055838848,0.930120009232063,0.8594939736341591,S0036_0
Balanced,5,5.0,90.82993245319429,0,69,198.17255737006747,0.9,0.6925207562967284,S0036_0
Aggressive,6,5.0,93.16033919414271,0,69,193.21526902653997,0.85,0.9895847257221015,S0036_0
Opportunist,7,5.0,94.25484065795908,0,69,190.97162410278864,0.9104282931874657,0.9164983778887035,S0036_0
Defensive,1,5.0,87.69705113695629,1,65,205.25205541848197,0.8145818265451202,0.9219751366291006,S0037_0
Adaptive,2,5.0,87.36387648668305,0,65,206.03481351635943,0.9370609452463295,0.8201203515558362,S0037_0
Conservative,3,15.093986652415571,88.34347471786035,0,65,203.75019272771428,0.95,0.7130136665696605,S0037_0
Balanced,4,9.549194686732905,89.1259171089178,0,65,201.96145614976172,0.9,0.7363143089670536,S0037_0
Opportunist,5,5.0,89.5638286325059,0,65,200.9739900005476,0.9497224170879621,0.7906435387869545,S0037_0
Aggressive,6,5.0,91.04877534524044,0,65,197.6962340432067,0.85,0.674176196186703,S0037_0
Risk_Taker,7,7.658323391883624,92.12585764046092,0,65,195.38488390793063,0.9118997420930749,0.6673936988027025,S0037_0
Opportunist,1,5.0,87.25355689498252,1,55,206.29531494818733,0.9111654277722268,0.8580792327812785,S0038_0
Defensive,2,5.0,87.93706164862984,0,55,204.69185190565736,0.9179072648275032,0.8523538650333,S0038_0
Conservative,3,5.0,87.86051993681738,0,55,204.87017391820848,0.95,0.7317688979554438,S0038_0
Balanced,4,5.0,90.69145736892045,0,55,198.47514332886348,0.9,0.9561628113990805,S0038_0
Aggressive,5,5.0,91.37009638181961,0,55,197.0009960893678,0.85,0.6338811617939352,S0038_0
Adaptive,6,13.264543342388464,91.64727981084508,0,55,196.40517467786285,0.8328264599970194,0.8336397668322031,S0038_0
Risk_Taker,7,5.0,93.97011125176297,0,55,191.5502680610299,0.8626469803666887,0.7578766837279806,S0038_0
Opportunist,1,5.0,87.06979169065501,1,67,206.73071165658823,0.8244198593170676,0.6085915454633425,S0039_0
Conservative,2,5.0,87.80173885958925,0,67,205.00732939680424,0.95,0.984755443768194,S0039_0
Adaptive,3,5.0,88.6969713415667,0,67,202.93815817772497,0.8089679306924757,0.99225916945608,S0039_0
Balanced,4,5.0,90.77713950867833,0,67,198.28780789329886,0.9,0.6426222957817415,S0039_0
Defensive,5,5.903990647154211,90.27947232204474,0,67,199.38087293853954,0.9103023086536055,0.8410641288878917,S0039_0
Aggressive,6,5.0,91.3825430990292,0,67,196.97416365939614,0.85,0.9891193755449308,S0039_0
Risk_Taker,7,5.0,94.1624080545809,0,67,191.15908749451657,0.8858170608745721,0.7299281288934543,S0039_0
Defensive,1,5.0,95.67231853804688,1,64,188.14219489038283,0.8799377334079974,0.752243494794409,S0040_0
Conservative,2,15.796803082896052,97.29863546471306,0,64,184.99745565833751,0.95,0.8278910968010972,S0040_0
Adaptive,3,5.0,98.04596313706266,0,64,183.58736478356613,0.902359420312123,0.7801381072419252,S0040_0
Balanced,4,8.199950442391339,98.2183977767993,0,64,183.26505428142787,0.9,0.9751962373478559,S0040_0
Risk_Taker,5,5.0,97.8285956639573,0,64,183.99528152106234,0.9236737876517516,0.6291483038749285,S0040_0
Opportunist,6,16.832236176911493,99.70592864774136,0,64,180.53088962837472,0.8708265855058862,0.7242901325240995,S0040_0
Aggressive,7,5.0,101.92276010644007,0,64,176.60432253995305,0.85,0.6569339940870341,S0040_0
Opportunist,1,13.70395285445191,93.6297342039719,1,64,192.24662072400088,0.9228313621754656,0.8809305779692463,S0041_0
Conservative,2,14.707310647825778,97.31904756088664,0,64,184.95865353325092,0.95,0.6780869159904865,S0041_0
Balanced,3,7.929144448398282,99.14349796091051,0,64,181.55502246952085,0.9,0.9482072329122848,S0041_0
Defensive,4,5.0,99.45687103527497,0,64,180.98297093637532,0.8319031600527028,0.6146438838520484,S0041_0
Aggressive,5,5.0,101.39709519288571,0,64,177.51987831366324,0.85,0.9354833264501154,S0041_0
Risk_Taker,6,5.0,101.73609443538595,0,64,176.928356645655,0.8426897268925335,0.8917625182399876,S0041_0
Adaptive,7,6.930067266947293,102.75743275656296,0,64,175.169810271952,0.8729427700534824,0.9029667332101272,S0041_0
Opportunist,1,5.440416942784202,95.83055131525813,1,67,187.8315396598792,0.9389386748130008,0.6040552486406456,S0042_0
Risk_Taker,2,10.922175732603954,97.38591782503654,0,67,184.83165124899048,0.9306575213114308,0.8745928108903701,S0042_0
Conservative,3,15.495987311723855,96.66673897912911,0,67,186.20675725790545,0.95,0.6075401522322544,S0042_0
Balanced,4,5.0,98.48713677713862,0,67,182.76498423069458,0.9,0.9716949233806546,S0042_0
Defensive,5,10.263428023708462,98.59558143790362,0,67,182.5639621724485,0.9445782708656999,0.8478839270577263,S0042_0
Adaptive,6,9.762687508283161,100.09847730536791,0,67,179.82291523863898,0.8348962272732774,0.7780610756783322,S0042_0
Aggressive,7,5.0,99.97698292210653,0,67,180.04144027854943,0.85,0.9477673507038615,S0042_0
Opportunist,1,5.0,85.67322131680079,1,55,210.10065599657966,0.9176449805182691,0.9609325284348351,S0043_0
Conservative,2,5.0,87.84252388582433,0,55,204.9121450949654,0.95,0.973464245091649,S0043_0
Defensive,3,5.0,87.62443606399327,0,55,205.42214944304308,0.9221400256024123,0.700559045158569,S0043_0
Balanced,4,5.0,89.77625821888027,0,55,200.4984430974484,0.9,0.8864118356388802,S0043_0
Risk_Taker,5,14.862569725780656,90.26320764507507,0,55,199.41679970844814,0.8510848679841463,0.7881867414393815,S0043_0
Aggressive,6,5.0,92.22326084414051,0,55,195.178524758742,0.85,0.6576028400107756,S0043_0
Adaptive,7,5.0,93.81590974205015,0,55,191.86511167979478,0.87134347769666,0.9671577224821879,S0043_0
Defensive,1,12.803457259421076,87.3100474748522,1,53,206.16183956588176,0.8265628044412059,0.6416918137151516,S0044_0
Conservative,2,14.56354358137985,88.48746643039094,0,53,203.4186391149506,0.95,0.6096460173409783,S0044_0
Balanced,3,6.803424811827419,90.02883926950004,0,53,199.93593326375404,0.9,0.9018456850206296,S0044_0
Risk_Taker,4,5.0,90.31407705812204,0,53,199.3044781758221,0.8396575877877617,0.6978608282549025,S0044_0
Adaptive,5,8.58283563009759,90.45806439027777,0,53,198.98723371240519,0.8341209714647252,0.8176792536494507,S0044_0
Aggressive,6,5.0,91.90196470358923,0,53,195.8608834757263,0.85,0.7311511879343046,S0044_0
Opportunist,7,18.05409181381371,92.47963634433093,0,53,194.6374435662821,0.9372244300683712,0.664871463766474,S0044_0
Risk_Taker,1,5.0,95.75731845622421,1,69,187.97518863509907,0.8250310958753714,0.7695499225640241,S0045_0
Conservative,2,6.8180243045035205,97.44603342146019,0,69,184.71762644405314,0.95,0.7554214329886068,S0045_0
Balanced,3,5.0,98.13706362315162,0,69,183.4169409135816,0.9,0.8028515718779294,S0045_0
Aggressive,4,5.0,100.01792648518175,0,69,179.96773811009578,0.85,0.9817323392856864,S0045_0
Opportunist,5,5.0,99.795638256675,0,69,180.3686044244127,0.8012553524981899,0.6352558622417556,S0045_0
Defensive,6,5.0,102.97850391077604,0,69,174.79376099303008,0.8531224540559305,0.6068701010141027,S0045_0
Adaptive,7,5.0,103.9043357330454,0,69,173.23627424216656,0.829646773223138,0.9290472049883993,S0045_0
Opportunist,1,12.265012666299157,86.67000314694832,1,64,207.68431229292952,0.8631351527576685,0.6383682191966836,S0046_0
Conservative,2,12.380824339573579,88.04673009534136,0,64,204.4368936871217,0.95,0.7306195732157695,S0046_0
Defensive,3,5.0,90.44566183551703,0,64,199.0145202622819,0.9377697728915657,0.6172229621247631,S0046_0
Risk_Taker,4,5.0,90.81923629310596,0,64,198.19589697834058,0.9420502860719787,0.7611757646630858,S0046_0
Balanced,5,5.0,89.68366841355544,0,64,200.70543855317308,0.9,0.933074812117628,S0046_0
Aggressive,6,5.0,91.36923085551184,0,64,197.00286224872113,0.85,0.9688230262555539,S0046_0
Adaptive,7,5.0,92.47691838714306,0,64,194.64316408820252,0.8619712695646582,0.9100460864503837,S0046_0
Defensive,1,5.0,86.19755604131164,1,61,208.822625914976,0.915736486597512,0.8284238495059385,S0047_0
Conservative,2,5.0,88.02499315035756,0,61,204.48737745714763,0.95,0.889438780668141,S0047_0
Balanced,3,7.633755368354018,90.40518979672166,0,61,199.10361385749482,0.9,0.7242806065611801,S0047_0
Risk_Taker,4,5.0,91.98974784901263,0,61,195.67397912150275,0.8096015732793153,0.7315062314524837,S0047_0
Aggressive,5,5.0,91.99029257743656,0,61,195.67282042121747,0.85,0.697519694953427,S0047_0
Opportunist,6,5.0,95.10280365313243,0,61,189.2688680940599,0.9006399458801726,0.8787158406243972,S0047_0
Adaptive,7,6.765263815595102,95.93591970607521,0,61,187.6252404224373,0.8041096654919325,0.8695811430448025,S0047_0
Conservative,1,9.540790541688029,97.18400216859145,1,57,185.2156692289151,0.95,0.7101715371697738,S0048_0
Adaptive,2,5.831658950360648,99.19386988462381,0,57,181.46282649256946,0.8067159609623294,0.7038522180979531,S0048_0
Balanced,3,5.0,99.51610880896223,0,57,180.87523934998305,0.9,0.9298897793243754,S0048_0
Defensive,4,18.0335320090011,100.46243591296468,0,57,179.17144688383073,0.8069214735899232,0.9568067285020749,S0048_0
Aggressive,5,5.0,100.84020657656708,0,57,178.50022933394882,0.85,0.7399544147521844,S0048_0
Risk_Taker,6,5.0,101.32064268645429,0,57,177.6538277170487,0.8968109452059336,0.9075044354818425,S0048_0
Opportunist,7,5.0,102.93713238242019,0,57,174.8640124647,0.8137861805518468,0.6593432126361496,S0048_0
Conservative,1,5.0,97.39353140374149,1,66,184.8172023394616,0.95,0.9382770475381753,S0049_0
Defensive,2,5.0,98.55383466636097,0,66,182.641295094567,0.8218168748077166,0.7052119553856504,S0049_0
Balanced,3,5.0,98.71796470544038,0,66,182.3376328078613,0.9,0.6241942903901281,S0049_0
Aggressive,4,5.0,99.83717497898398,0,66,180.2935630318972,0.85,0.9769680547029446,S0049_0
Risk_Taker,5,5.0,102.59922470754086,0,66,175.43992219540652,0.8854179103567148,0.929633530337326,S0049_0
Opportunist,6,5.0,104.04170576110378,0,66,173.00754412207397,0.8265351547900571,0.6189674274786098,S0049_0
Adaptive,7,5.689288207213708,104.66004276482451,0,66,171.98540650749354,0.8012577360299906,0.9714332341272237,S0049_0
